amount,origin_country,destination_country,transaction_type,time_of_day,customer_age,account_age_days,num_prev_flags,is_high_risk_country,label
664.05,USA,India,withdrawal,Night (22–6),69,349,1,False,1
2669.13,USA,USA,deposit,Night (22–6),51,249,0,False,1
3394.89,USA,USA,transfer,Morning (6–12),56,728,1,False,0
2590.0,Russia,Germany,transfer,Afternoon (12–18),68,1467,0,True,1
3785.1,Iran,Russia,deposit,Evening (18–22),24,61,0,True,1
4520.97,Russia,USA,transfer,Evening (18–22),59,744,0,True,1
49.87,Russia,Russia,transfer,Afternoon (12–18),61,1841,1,True,1
3118.99,Russia,Iran,deposit,Afternoon (12–18),72,783,1,True,1
16552.11,Russia,Iran,deposit,Evening (18–22),44,1069,0,True,1
3659.78,Iran,Russia,withdrawal,Morning (6–12),67,438,0,True,1
5658.92,USA,Germany,deposit,Evening (18–22),40,857,0,False,0
1868.84,India,India,deposit,Afternoon (12–18),55,202,1,False,0
7435.91,USA,Russia,transfer,Morning (6–12),75,1702,1,False,0
7412.3,USA,Russia,deposit,Evening (18–22),37,1232,0,False,0
3683.36,India,Russia,transfer,Morning (6–12),44,1924,0,False,0
18651.39,Russia,Russia,deposit,Morning (6–12),70,1626,1,True,1
670.8,Iran,Russia,deposit,Afternoon (12–18),77,1550,1,True,1
85.46,Iran,Germany,withdrawal,Night (22–6),25,965,0,True,1
7351.82,USA,USA,deposit,Evening (18–22),54,1157,0,False,0
8229.36,India,India,deposit,Afternoon (12–18),20,1370,0,False,0
640.34,Germany,USA,transfer,Evening (18–22),19,736,1,False,0
1543.39,Russia,Russia,transfer,Night (22–6),39,1821,0,True,1
88.54,USA,USA,withdrawal,Night (22–6),23,1005,0,False,1
1735.81,Iran,Germany,deposit,Night (22–6),56,1641,1,True,1
7417.15,India,Iran,transfer,Night (22–6),57,812,2,False,1
3648.65,India,USA,deposit,Evening (18–22),53,1234,0,False,0
2139.29,USA,India,withdrawal,Morning (6–12),61,161,2,False,0
2324.0,Germany,Germany,transfer,Morning (6–12),41,692,0,False,0
6.77,Iran,Iran,transfer,Night (22–6),29,1208,1,True,1
1781.95,USA,Germany,withdrawal,Night (22–6),34,388,0,False,1
5198.78,Germany,Russia,deposit,Morning (6–12),39,1288,2,False,0
18285.83,India,Iran,transfer,Afternoon (12–18),71,789,0,False,1
9388.57,Russia,India,transfer,Night (22–6),36,194,0,True,1
119.39,Iran,Iran,withdrawal,Morning (6–12),26,746,3,True,1
11441.47,Iran,India,withdrawal,Afternoon (12–18),29,456,0,True,1
7643.86,Germany,Russia,withdrawal,Morning (6–12),77,706,1,False,0
7579.19,USA,India,deposit,Afternoon (12–18),49,517,1,False,0
3062.41,India,Germany,deposit,Evening (18–22),70,242,0,False,0
2537.53,Germany,USA,deposit,Afternoon (12–18),48,1978,1,False,0
1804.24,Russia,Germany,withdrawal,Night (22–6),34,795,1,True,1
339.76,Russia,Germany,transfer,Afternoon (12–18),40,186,1,True,1
1295.38,Russia,Iran,deposit,Afternoon (12–18),27,1742,0,True,1
1415.82,Germany,Russia,withdrawal,Night (22–6),47,1128,0,False,1
3308.99,India,USA,deposit,Evening (18–22),36,464,0,False,0
6880.62,Iran,India,transfer,Afternoon (12–18),43,1231,0,True,1
3210.46,USA,Iran,transfer,Evening (18–22),43,1849,1,False,0
297.92,Iran,Russia,withdrawal,Morning (6–12),28,871,0,True,1
15825.47,India,USA,transfer,Morning (6–12),37,674,0,False,1
14299.4,Iran,Germany,withdrawal,Night (22–6),71,1690,0,True,1
7690.0,Germany,Russia,withdrawal,Evening (18–22),73,341,1,False,0
23738.22,Russia,Russia,withdrawal,Night (22–6),62,1885,0,True,1
3931.6,India,Russia,withdrawal,Night (22–6),21,156,1,False,1
16452.98,India,Germany,transfer,Afternoon (12–18),64,406,1,False,1
393.08,Iran,India,transfer,Morning (6–12),29,1398,0,True,1
2276.01,Germany,Iran,transfer,Night (22–6),42,254,0,False,1
1276.92,Iran,India,transfer,Afternoon (12–18),73,1070,0,True,1
1089.74,Iran,USA,withdrawal,Afternoon (12–18),75,526,1,True,1
758.78,India,Iran,withdrawal,Evening (18–22),27,502,0,False,0
4869.78,Iran,USA,transfer,Morning (6–12),39,1918,0,True,1
7600.77,Russia,Germany,deposit,Evening (18–22),24,1364,0,True,1
4317.29,Iran,India,deposit,Evening (18–22),41,1811,1,True,1
794.76,Russia,Russia,deposit,Night (22–6),19,1190,2,True,1
8333.32,India,Iran,transfer,Evening (18–22),49,504,1,False,0
5052.38,Germany,Russia,withdrawal,Night (22–6),38,246,0,False,1
2456.47,Russia,USA,withdrawal,Evening (18–22),78,225,0,True,1
5606.29,Germany,Russia,deposit,Afternoon (12–18),24,230,0,False,0
1504.88,Germany,Russia,deposit,Morning (6–12),25,395,1,False,0
2117.07,Russia,Germany,withdrawal,Morning (6–12),70,748,1,True,1
12473.93,India,Germany,deposit,Morning (6–12),68,1581,1,False,1
1716.01,USA,India,deposit,Afternoon (12–18),55,429,1,False,0
3174.28,Germany,USA,withdrawal,Afternoon (12–18),38,1578,2,False,0
11042.79,Germany,Germany,deposit,Evening (18–22),25,619,0,False,1
6150.24,India,Germany,deposit,Evening (18–22),74,243,0,False,0
321.11,India,India,transfer,Evening (18–22),42,370,1,False,0
796.76,Iran,Iran,deposit,Evening (18–22),45,1382,0,True,1
39.36,India,India,transfer,Morning (6–12),45,988,0,False,0
4983.73,Germany,Russia,withdrawal,Evening (18–22),71,148,0,False,0
2968.08,Russia,Russia,transfer,Afternoon (12–18),48,1478,0,True,1
720.94,USA,Germany,withdrawal,Afternoon (12–18),69,1746,0,False,0
15842.59,Iran,Germany,transfer,Afternoon (12–18),53,865,0,True,1
3771.49,Russia,India,transfer,Night (22–6),42,871,0,True,1
1384.66,USA,India,transfer,Night (22–6),69,896,0,False,1
3471.78,USA,USA,deposit,Night (22–6),73,1426,0,False,1
5691.24,USA,Russia,deposit,Evening (18–22),58,1702,1,False,0
396.51,Russia,India,deposit,Morning (6–12),54,1232,1,True,1
1605.88,Iran,Iran,deposit,Morning (6–12),78,1485,0,True,1
8224.43,Iran,USA,deposit,Evening (18–22),55,1773,0,True,1
3077.83,USA,India,transfer,Evening (18–22),68,974,0,False,0
3954.65,Russia,Germany,deposit,Night (22–6),29,431,1,True,1
2835.36,USA,India,withdrawal,Afternoon (12–18),54,1447,2,False,0
224.46,India,Germany,transfer,Afternoon (12–18),54,912,0,False,0
906.11,Iran,Germany,transfer,Night (22–6),48,595,0,True,1
2948.82,Germany,Russia,withdrawal,Night (22–6),79,1132,2,False,1
1173.46,USA,Russia,deposit,Morning (6–12),35,1836,0,False,0
256.36,India,India,withdrawal,Night (22–6),43,1960,1,False,1
9278.28,Iran,India,transfer,Afternoon (12–18),23,453,0,True,1
19867.51,Russia,Iran,transfer,Afternoon (12–18),26,147,0,True,1
7878.63,Iran,USA,transfer,Evening (18–22),28,397,0,True,1
9613.38,Russia,USA,withdrawal,Morning (6–12),48,1159,0,True,1
1385.21,Russia,India,deposit,Evening (18–22),72,1158,1,True,1
16173.37,USA,Russia,transfer,Morning (6–12),63,1356,0,False,1
1096.54,USA,Iran,deposit,Evening (18–22),73,659,0,False,0
15123.73,Iran,USA,transfer,Morning (6–12),19,1947,0,True,1
26314.07,India,India,deposit,Night (22–6),76,1794,0,False,1
6219.16,Iran,Russia,withdrawal,Afternoon (12–18),46,177,1,True,1
19854.55,Germany,Russia,transfer,Night (22–6),63,1919,0,False,1
4214.5,Russia,Russia,transfer,Morning (6–12),74,179,1,True,1
1502.43,Russia,Germany,transfer,Morning (6–12),68,845,0,True,1
2872.34,USA,Russia,withdrawal,Evening (18–22),59,285,0,False,0
4501.61,India,India,withdrawal,Morning (6–12),22,111,0,False,0
379.45,USA,Iran,deposit,Night (22–6),79,45,0,False,1
4868.85,Germany,India,withdrawal,Morning (6–12),40,930,0,False,0
19863.6,Iran,Russia,transfer,Morning (6–12),53,222,0,True,1
1054.27,Iran,Iran,deposit,Evening (18–22),24,752,1,True,1
7865.41,India,USA,withdrawal,Morning (6–12),73,1127,1,False,0
11924.34,USA,USA,deposit,Evening (18–22),30,1330,0,False,1
14385.45,USA,India,deposit,Afternoon (12–18),59,1114,1,False,1
16111.36,Germany,Iran,deposit,Evening (18–22),79,1002,0,False,1
3685.07,Iran,India,transfer,Morning (6–12),27,980,0,True,1
18928.69,USA,Iran,transfer,Afternoon (12–18),53,565,1,False,1
7079.86,India,Iran,withdrawal,Morning (6–12),33,1588,0,False,0
881.73,Iran,India,transfer,Evening (18–22),32,372,0,True,1
3239.91,Germany,Iran,deposit,Night (22–6),70,424,1,False,1
6335.12,India,Russia,deposit,Afternoon (12–18),60,972,0,False,0
1420.71,Russia,Iran,transfer,Night (22–6),36,287,0,True,1
5116.81,Germany,Iran,deposit,Night (22–6),38,1251,1,False,1
5492.07,India,India,transfer,Afternoon (12–18),73,82,0,False,0
887.86,USA,USA,deposit,Night (22–6),52,680,1,False,1
4163.03,Russia,Germany,withdrawal,Night (22–6),32,300,1,True,1
7383.87,Germany,Iran,withdrawal,Night (22–6),65,230,1,False,1
3454.7,USA,Germany,transfer,Night (22–6),31,425,0,False,1
60.88,Russia,Iran,transfer,Afternoon (12–18),46,407,0,True,1
45.4,Iran,India,transfer,Morning (6–12),22,1944,2,True,1
2208.28,USA,India,transfer,Night (22–6),75,705,1,False,1
13031.58,India,Iran,transfer,Afternoon (12–18),66,1657,0,False,1
1298.24,Germany,India,deposit,Afternoon (12–18),35,564,0,False,0
5030.58,Russia,India,withdrawal,Afternoon (12–18),68,952,0,True,1
1255.63,USA,Iran,deposit,Afternoon (12–18),18,1141,0,False,0
1940.61,Iran,USA,withdrawal,Evening (18–22),78,427,2,True,1
9420.76,Germany,Iran,deposit,Morning (6–12),44,1235,0,False,0
6525.63,Germany,USA,deposit,Morning (6–12),77,896,0,False,0
501.31,USA,India,deposit,Night (22–6),44,1336,1,False,1
2799.22,Iran,USA,transfer,Afternoon (12–18),42,1586,0,True,1
148.02,Russia,India,withdrawal,Evening (18–22),58,590,0,True,1
3278.2,USA,USA,transfer,Afternoon (12–18),38,219,0,False,0
5429.97,Russia,USA,transfer,Night (22–6),31,234,0,True,1
630.67,Germany,Iran,deposit,Morning (6–12),69,997,1,False,0
1704.61,Russia,USA,withdrawal,Night (22–6),70,73,0,True,1
2536.13,Iran,India,withdrawal,Night (22–6),37,1033,0,True,1
12599.42,India,Iran,withdrawal,Night (22–6),45,1353,0,False,1
24994.78,Iran,USA,withdrawal,Night (22–6),38,1048,0,True,1
229.76,Russia,Iran,transfer,Night (22–6),40,669,0,True,1
7156.62,USA,Germany,transfer,Night (22–6),28,1023,1,False,1
2323.88,Germany,Iran,withdrawal,Night (22–6),73,730,0,False,1
2491.67,India,Germany,transfer,Morning (6–12),19,1735,0,False,0
7017.51,USA,Germany,withdrawal,Morning (6–12),37,1332,1,False,0
12531.25,USA,Iran,transfer,Afternoon (12–18),41,742,1,False,1
15072.39,Iran,India,deposit,Afternoon (12–18),72,1438,0,True,1
4303.36,Russia,India,deposit,Evening (18–22),42,666,0,True,1
2209.0,Iran,India,withdrawal,Evening (18–22),54,833,1,True,1
7745.22,Russia,Russia,withdrawal,Morning (6–12),39,340,0,True,1
1445.09,Iran,Germany,transfer,Morning (6–12),76,907,0,True,1
4151.41,USA,Iran,withdrawal,Evening (18–22),41,1581,0,False,0
2220.34,Germany,India,withdrawal,Morning (6–12),32,886,0,False,0
5344.75,Russia,India,transfer,Evening (18–22),29,303,0,True,1
1374.81,India,Iran,withdrawal,Afternoon (12–18),63,1535,0,False,0
1063.45,India,Germany,withdrawal,Morning (6–12),48,1859,0,False,0
12519.78,USA,Iran,deposit,Morning (6–12),60,1504,0,False,1
536.83,Iran,Russia,deposit,Evening (18–22),48,1585,0,True,1
3525.67,Iran,Russia,deposit,Night (22–6),70,560,0,True,1
1247.78,USA,Iran,withdrawal,Night (22–6),47,1578,0,False,1
198.54,India,Germany,transfer,Afternoon (12–18),58,46,0,False,0
183.42,India,India,deposit,Morning (6–12),37,747,0,False,0
963.2,Iran,Russia,withdrawal,Morning (6–12),25,1083,0,True,1
10078.4,Russia,Russia,deposit,Evening (18–22),61,499,0,True,1
1659.76,Germany,Germany,transfer,Night (22–6),47,840,0,False,1
15024.79,Russia,Russia,transfer,Night (22–6),52,1357,1,True,1
4356.85,India,Russia,transfer,Afternoon (12–18),38,584,0,False,0
2868.95,Russia,Germany,transfer,Night (22–6),64,122,0,True,1
4338.56,Germany,Iran,transfer,Night (22–6),57,911,0,False,1
3635.57,Russia,India,transfer,Night (22–6),75,607,0,True,1
7110.15,Russia,India,withdrawal,Evening (18–22),45,660,0,True,1
1659.88,Russia,Russia,deposit,Night (22–6),56,850,1,True,1
2177.43,Russia,India,transfer,Afternoon (12–18),34,613,1,True,1
11226.03,USA,Iran,deposit,Night (22–6),29,875,1,False,1
14636.31,India,Russia,deposit,Afternoon (12–18),69,1215,1,False,1
11154.03,Germany,India,withdrawal,Evening (18–22),67,871,0,False,1
2718.88,India,USA,transfer,Evening (18–22),35,357,0,False,0
7578.95,USA,USA,transfer,Afternoon (12–18),78,1834,2,False,0
3234.52,USA,USA,withdrawal,Evening (18–22),64,759,1,False,0
3441.19,USA,USA,withdrawal,Morning (6–12),72,283,0,False,0
1145.05,USA,USA,withdrawal,Morning (6–12),45,1493,0,False,0
4471.79,Russia,Russia,withdrawal,Morning (6–12),77,600,1,True,1
1029.81,India,Germany,withdrawal,Morning (6–12),20,573,0,False,0
2014.08,Iran,Germany,deposit,Morning (6–12),68,880,0,True,1
9656.15,Germany,Russia,withdrawal,Evening (18–22),32,149,0,False,0
1160.14,USA,Russia,transfer,Afternoon (12–18),33,1004,0,False,0
369.08,India,Iran,transfer,Evening (18–22),39,851,0,False,0
357.52,USA,Germany,withdrawal,Night (22–6),71,543,0,False,1
14132.86,USA,USA,withdrawal,Morning (6–12),66,1683,0,False,1
3535.42,USA,Russia,withdrawal,Morning (6–12),48,1602,0,False,0
2633.18,USA,USA,withdrawal,Evening (18–22),48,1008,0,False,0
8326.83,USA,Germany,withdrawal,Night (22–6),18,126,1,False,1
9034.14,Germany,India,transfer,Evening (18–22),28,900,1,False,0
2018.77,India,India,deposit,Afternoon (12–18),23,1423,0,False,0
5914.61,USA,Russia,withdrawal,Morning (6–12),40,1470,0,False,0
7372.85,USA,Iran,withdrawal,Evening (18–22),26,286,1,False,0
5315.99,USA,USA,withdrawal,Afternoon (12–18),69,157,0,False,0
821.99,USA,Russia,transfer,Morning (6–12),33,1412,0,False,0
10432.66,Russia,Iran,transfer,Morning (6–12),79,1209,1,True,1
3872.81,Russia,USA,deposit,Morning (6–12),75,1710,1,True,1
1659.72,Iran,Germany,deposit,Night (22–6),55,86,1,True,1
2768.91,USA,India,deposit,Evening (18–22),61,611,0,False,0
191.48,Iran,Iran,deposit,Morning (6–12),36,585,1,True,1
684.07,Germany,USA,transfer,Morning (6–12),62,753,0,False,0
7252.5,Iran,Russia,deposit,Afternoon (12–18),30,1740,0,True,1
0.06,India,USA,withdrawal,Evening (18–22),76,682,0,False,0
2694.12,Russia,Russia,transfer,Afternoon (12–18),49,1129,0,True,1
3696.06,Russia,India,transfer,Evening (18–22),53,187,2,True,1
280.92,USA,India,transfer,Morning (6–12),26,114,1,False,0
18074.09,USA,USA,withdrawal,Night (22–6),63,351,0,False,1
1281.73,Germany,USA,transfer,Afternoon (12–18),63,338,0,False,0
1813.46,Germany,Russia,withdrawal,Night (22–6),66,1583,1,False,1
1811.62,India,Russia,deposit,Night (22–6),54,313,0,False,1
1309.53,USA,Iran,transfer,Night (22–6),48,1953,0,False,1
7.37,USA,Iran,withdrawal,Evening (18–22),48,1095,0,False,0
6534.55,Germany,Iran,transfer,Evening (18–22),76,1032,0,False,0
17032.88,Germany,USA,deposit,Night (22–6),72,1947,0,False,1
1269.91,Germany,Iran,transfer,Morning (6–12),36,1938,0,False,0
5439.06,Russia,USA,deposit,Morning (6–12),19,163,1,True,1
6771.97,Iran,India,transfer,Night (22–6),62,643,0,True,1
9433.39,Iran,Germany,withdrawal,Afternoon (12–18),49,678,0,True,1
2746.35,USA,India,deposit,Afternoon (12–18),60,1457,2,False,0
1804.35,Russia,USA,transfer,Evening (18–22),51,1546,0,True,1
1967.4,Germany,USA,deposit,Afternoon (12–18),18,1275,1,False,0
6234.77,USA,Germany,deposit,Morning (6–12),38,258,0,False,0
8485.32,Russia,Russia,withdrawal,Night (22–6),78,1859,0,True,1
1002.11,India,Russia,withdrawal,Afternoon (12–18),20,1505,0,False,0
2317.65,Russia,Russia,withdrawal,Night (22–6),44,1027,0,True,1
11610.89,USA,Iran,withdrawal,Afternoon (12–18),61,1359,1,False,1
8217.39,Iran,Russia,deposit,Evening (18–22),24,1881,1,True,1
20951.55,Germany,Iran,deposit,Morning (6–12),50,1962,0,False,1
7017.17,India,Iran,transfer,Evening (18–22),26,148,0,False,0
2497.74,Russia,Russia,transfer,Night (22–6),47,1664,2,True,1
4465.78,USA,Russia,transfer,Morning (6–12),35,1915,0,False,0
5408.99,USA,Germany,withdrawal,Morning (6–12),73,967,2,False,0
408.52,Germany,Germany,deposit,Evening (18–22),43,353,0,False,0
3931.76,USA,Iran,deposit,Afternoon (12–18),37,950,0,False,0
6177.68,USA,Germany,transfer,Evening (18–22),55,188,0,False,0
915.54,Germany,Iran,transfer,Night (22–6),58,268,2,False,1
7585.02,India,USA,deposit,Afternoon (12–18),72,425,0,False,0
4382.62,Iran,Iran,withdrawal,Evening (18–22),48,349,0,True,1
15205.93,Iran,Iran,transfer,Evening (18–22),25,1900,0,True,1
216.74,Russia,Germany,transfer,Afternoon (12–18),40,1242,0,True,1
1541.64,India,USA,deposit,Afternoon (12–18),67,338,1,False,0
4600.91,Russia,India,deposit,Afternoon (12–18),42,278,0,True,1
1758.86,Iran,India,transfer,Evening (18–22),64,567,0,True,1
6266.24,Germany,India,transfer,Afternoon (12–18),18,730,1,False,0
7114.9,USA,USA,withdrawal,Afternoon (12–18),63,1559,1,False,0
540.8,Iran,Russia,withdrawal,Afternoon (12–18),35,423,0,True,1
3606.24,India,USA,withdrawal,Morning (6–12),36,681,0,False,0
3555.44,Iran,Germany,withdrawal,Night (22–6),68,1047,1,True,1
2304.47,India,Iran,transfer,Afternoon (12–18),79,435,0,False,0
13509.71,India,Iran,transfer,Night (22–6),59,1029,2,False,1
8786.97,India,Germany,transfer,Afternoon (12–18),69,1234,0,False,0
5973.57,Russia,Germany,withdrawal,Afternoon (12–18),70,50,1,True,1
6264.53,Germany,Iran,transfer,Morning (6–12),23,1728,0,False,0
3096.85,Iran,Russia,deposit,Morning (6–12),34,1636,0,True,1
12691.19,Germany,Russia,withdrawal,Afternoon (12–18),63,1647,0,False,1
5930.59,USA,Russia,deposit,Afternoon (12–18),62,184,1,False,0
6527.83,Iran,Germany,withdrawal,Afternoon (12–18),25,1881,2,True,1
9891.32,Germany,Iran,transfer,Night (22–6),71,896,0,False,1
1601.52,Germany,Iran,withdrawal,Afternoon (12–18),59,588,0,False,0
8227.16,USA,Iran,deposit,Night (22–6),26,223,0,False,1
1086.06,India,USA,withdrawal,Morning (6–12),54,1277,0,False,0
2118.21,Iran,USA,deposit,Night (22–6),72,428,0,True,1
2044.43,Iran,India,transfer,Afternoon (12–18),44,1802,0,True,1
19204.44,USA,USA,deposit,Morning (6–12),53,309,0,False,1
9708.4,India,Russia,transfer,Evening (18–22),23,1009,0,False,0
6039.4,Iran,Russia,deposit,Morning (6–12),23,1063,0,True,1
6492.46,Iran,Russia,transfer,Evening (18–22),62,1429,0,True,1
4128.51,Iran,Russia,deposit,Night (22–6),21,501,0,True,1
14695.88,India,India,transfer,Morning (6–12),39,181,0,False,1
3428.46,USA,Russia,transfer,Morning (6–12),57,1909,2,False,0
2394.36,Iran,Germany,transfer,Morning (6–12),44,1669,2,True,1
889.87,Germany,Germany,deposit,Night (22–6),54,1177,0,False,1
7713.7,India,Germany,deposit,Afternoon (12–18),19,1750,1,False,0
6629.65,Russia,USA,transfer,Night (22–6),26,831,0,True,1
2425.42,USA,Iran,withdrawal,Morning (6–12),28,582,1,False,0
127.58,Germany,India,transfer,Afternoon (12–18),37,1477,0,False,0
9131.67,Iran,Germany,withdrawal,Morning (6–12),69,1576,0,True,1
57.42,Russia,Germany,transfer,Morning (6–12),60,759,0,True,1
6081.91,USA,Russia,deposit,Evening (18–22),56,542,0,False,0
17575.83,India,Germany,withdrawal,Morning (6–12),75,1979,1,False,1
2878.25,Russia,Russia,deposit,Night (22–6),31,1042,0,True,1
1339.22,Russia,Russia,withdrawal,Night (22–6),43,200,0,True,1
6101.71,Germany,Iran,withdrawal,Night (22–6),55,879,0,False,1
8494.85,USA,USA,withdrawal,Afternoon (12–18),47,823,1,False,0
3953.03,Germany,Russia,withdrawal,Evening (18–22),53,1618,0,False,0
17061.59,Germany,Russia,deposit,Evening (18–22),55,154,0,False,1
265.26,Iran,Iran,withdrawal,Morning (6–12),52,204,0,True,1
3513.92,India,Russia,transfer,Morning (6–12),72,533,0,False,0
6337.3,Russia,India,transfer,Evening (18–22),23,1830,0,True,1
9925.77,USA,USA,withdrawal,Afternoon (12–18),20,1830,0,False,0
987.72,India,India,deposit,Night (22–6),18,1438,0,False,1
8047.28,India,Germany,deposit,Morning (6–12),77,740,1,False,0
4022.71,USA,USA,withdrawal,Evening (18–22),75,1821,0,False,0
2525.49,India,Germany,deposit,Afternoon (12–18),70,1737,2,False,0
706.18,Iran,Russia,deposit,Night (22–6),75,1624,2,True,1
10023.37,India,Iran,deposit,Morning (6–12),35,135,0,False,1
855.56,Iran,India,withdrawal,Night (22–6),40,1690,0,True,1
1853.78,Russia,Germany,transfer,Night (22–6),49,557,0,True,1
1712.77,Russia,Russia,transfer,Evening (18–22),46,67,0,True,1
10255.79,Germany,India,transfer,Evening (18–22),40,424,0,False,1
5584.44,Iran,India,transfer,Night (22–6),53,1808,1,True,1
7964.91,Russia,Germany,transfer,Night (22–6),23,950,0,True,1
1441.53,India,Russia,deposit,Morning (6–12),34,506,0,False,0
4902.47,USA,Iran,deposit,Afternoon (12–18),35,1520,1,False,0
4240.19,USA,Germany,deposit,Afternoon (12–18),48,751,0,False,0
8943.73,Iran,India,withdrawal,Night (22–6),23,1558,0,True,1
11826.94,Germany,India,deposit,Evening (18–22),51,344,0,False,1
61.16,India,USA,transfer,Afternoon (12–18),61,1338,1,False,0
5604.6,Iran,Russia,deposit,Night (22–6),61,1517,0,True,1
266.14,USA,USA,transfer,Evening (18–22),44,1733,0,False,0
3979.87,Iran,Iran,deposit,Morning (6–12),53,1317,1,True,1
1695.81,India,Germany,transfer,Afternoon (12–18),65,1663,1,False,0
1832.01,Russia,India,deposit,Morning (6–12),69,1699,0,True,1
2176.72,India,Russia,transfer,Evening (18–22),59,1482,0,False,0
4854.96,Russia,India,transfer,Night (22–6),42,394,0,True,1
2032.7,Russia,USA,withdrawal,Morning (6–12),27,210,2,True,1
6596.9,Russia,USA,deposit,Night (22–6),56,763,2,True,1
2592.0,Iran,Germany,transfer,Afternoon (12–18),63,905,2,True,1
354.01,USA,Russia,deposit,Morning (6–12),56,1023,1,False,0
7656.83,Iran,Russia,transfer,Afternoon (12–18),29,690,0,True,1
1682.67,USA,Germany,withdrawal,Afternoon (12–18),28,273,0,False,0
2834.92,India,USA,withdrawal,Afternoon (12–18),66,342,0,False,0
5782.96,Germany,USA,withdrawal,Afternoon (12–18),60,105,0,False,0
2020.75,India,USA,withdrawal,Afternoon (12–18),70,1934,1,False,0
291.25,Iran,India,transfer,Evening (18–22),20,291,0,True,1
2341.39,Iran,Iran,deposit,Morning (6–12),68,260,0,True,1
14452.23,USA,USA,withdrawal,Night (22–6),39,732,0,False,1
5132.4,Iran,Iran,withdrawal,Night (22–6),21,1433,0,True,1
5565.77,Russia,Iran,withdrawal,Evening (18–22),25,675,0,True,1
5002.2,Iran,Russia,deposit,Night (22–6),31,1362,0,True,1
1109.42,USA,Germany,transfer,Night (22–6),37,1817,0,False,1
2709.29,USA,India,transfer,Night (22–6),41,1441,1,False,1
6950.3,Russia,Iran,transfer,Morning (6–12),31,786,0,True,1
534.44,USA,India,transfer,Night (22–6),45,1830,2,False,1
1627.63,Germany,Russia,deposit,Morning (6–12),33,1378,0,False,0
1617.02,India,USA,deposit,Night (22–6),49,871,1,False,1
2828.34,Iran,Iran,deposit,Night (22–6),64,908,1,True,1
19653.16,Germany,Germany,withdrawal,Morning (6–12),29,1509,0,False,1
349.44,Iran,Russia,deposit,Evening (18–22),33,1565,0,True,1
3656.33,Germany,India,transfer,Night (22–6),69,1396,1,False,1
988.38,Iran,USA,deposit,Afternoon (12–18),36,545,0,True,1
17646.84,Russia,India,withdrawal,Afternoon (12–18),22,471,0,True,1
601.26,USA,Germany,transfer,Evening (18–22),29,1602,1,False,0
2584.23,USA,Iran,deposit,Afternoon (12–18),46,612,0,False,0
6694.86,Russia,Germany,transfer,Morning (6–12),22,291,1,True,1
6096.35,Germany,India,transfer,Night (22–6),59,778,0,False,1
2747.21,India,India,deposit,Night (22–6),75,848,0,False,1
2127.25,Germany,Germany,deposit,Night (22–6),34,1031,0,False,1
2534.27,USA,Germany,withdrawal,Night (22–6),64,1516,0,False,1
1534.5,India,Germany,deposit,Afternoon (12–18),25,896,1,False,0
1149.16,Iran,USA,deposit,Afternoon (12–18),57,1743,1,True,1
3298.95,India,India,deposit,Afternoon (12–18),57,637,0,False,0
1563.52,Germany,Russia,transfer,Morning (6–12),47,939,1,False,0
1694.61,Russia,USA,withdrawal,Afternoon (12–18),27,1280,0,True,1
5346.57,Iran,USA,transfer,Afternoon (12–18),37,552,0,True,1
17294.77,Germany,USA,deposit,Night (22–6),62,1831,0,False,1
4627.13,Iran,Russia,withdrawal,Afternoon (12–18),79,1242,0,True,1
400.52,India,Germany,deposit,Evening (18–22),33,1262,1,False,0
392.96,USA,India,transfer,Evening (18–22),58,1066,1,False,0
15123.05,Germany,Iran,transfer,Night (22–6),33,1942,0,False,1
1764.06,Russia,Iran,deposit,Afternoon (12–18),59,191,0,True,1
482.92,India,India,withdrawal,Evening (18–22),20,1625,0,False,0
4569.53,Germany,Russia,transfer,Evening (18–22),40,1546,0,False,0
4886.16,Russia,Iran,deposit,Morning (6–12),39,1488,1,True,1
5227.8,Germany,USA,deposit,Night (22–6),74,34,0,False,1
1555.79,India,Iran,deposit,Evening (18–22),45,231,1,False,0
76.13,Germany,India,withdrawal,Evening (18–22),63,445,0,False,0
16764.23,Iran,USA,deposit,Night (22–6),62,1065,0,True,1
1444.37,India,Iran,deposit,Afternoon (12–18),53,977,0,False,0
5635.46,Germany,India,transfer,Night (22–6),21,1450,0,False,1
6131.6,USA,Russia,deposit,Morning (6–12),55,1394,0,False,0
4708.14,Germany,India,withdrawal,Morning (6–12),41,781,0,False,0
1876.43,Iran,Russia,deposit,Morning (6–12),36,979,1,True,1
1581.07,Russia,USA,withdrawal,Evening (18–22),28,402,1,True,1
4552.39,Russia,India,deposit,Afternoon (12–18),57,1431,0,True,1
10053.15,Russia,Germany,deposit,Morning (6–12),63,1278,0,True,1
14662.26,USA,Germany,deposit,Night (22–6),57,1235,0,False,1
559.72,Iran,Germany,withdrawal,Morning (6–12),79,1350,0,True,1
841.08,India,Germany,transfer,Evening (18–22),63,1869,0,False,0
14478.19,Russia,Germany,withdrawal,Morning (6–12),72,1360,0,True,1
6669.18,Iran,Russia,transfer,Afternoon (12–18),56,460,1,True,1
10727.64,Germany,India,withdrawal,Morning (6–12),70,719,2,False,1
1132.2,USA,USA,deposit,Afternoon (12–18),35,147,0,False,0
4428.64,Iran,Germany,deposit,Afternoon (12–18),29,1405,0,True,1
6038.89,Iran,Germany,transfer,Night (22–6),31,617,1,True,1
